Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
44,2025-10-10 08:56:24,1.046572956053815e-05,3.13245241637831e-07,7.723082614763399e-06,5.371679393725994e-07,1.0131539860180894e-05,6.138820219550362e-07
45,2025-10-10 08:57:29,1.2844311830351174e-05,3.66599430489666e-07,4.927660603559758e-06,3.5737800123596e-07,1.1426660133428967e-05,6.356205820796567e-07
46,2025-10-10 08:58:34,1.2784482710692657e-05,3.349820487913716e-07,8.941405606588404e-06,4.972371583766063e-07,1.1550396562309828e-05,6.461654601018332e-07
47,2025-10-10 08:59:39,1.2686399079475663e-05,2.3132090481798732e-07,8.83232173598536e-06,5.137378035523691e-07,1.030402752855153e-05,5.053147077323625e-07
48,2025-10-10 09:00:44,1.3592273658824539e-05,3.5794764548609895e-07,1.0034499726918611e-05,5.093399642337421e-07,1.0535978938408519e-05,5.130105698880046e-07
49,2025-10-10 09:01:49,1.4318719460781892e-05,2.557264721755807e-07,9.934313465853606e-06,5.406530678054943e-07,1.1158307059666583e-05,5.787034161743474e-07
50,2025-10-10 09:02:54,1.2860380695034479e-05,2.8505378159827e-07,8.738798338736586e-06,3.982596862930514e-07,1.0481224784308907e-05,5.790013295654186e-07
51,2025-10-10 09:03:59,1.256065674160034e-05,3.8501491288589345e-07,7.563474592187092e-06,3.881026038877627e-07,1.067866824899788e-05,5.941544601565218e-07
52,2025-10-10 09:05:04,1.21786520868028e-05,4.03828059363588e-07,7.274302068704941e-06,4.989470193664991e-07,1.0168306485036638e-05,5.777778564243647e-07
53,2025-10-10 09:06:09,1.2080915193779518e-05,4.833845567688272e-07,6.44837816388133e-06,6.120534382432082e-07,9.163019031976916e-06,5.007260222959341e-07
54,2025-10-10 09:07:14,1.4317888542558777e-05,3.0746540515453126e-07,8.769555749132962e-06,5.496550795328385e-07,1.1054614187377965e-05,5.434573786691314e-07
55,2025-10-10 09:08:19,1.4654973178318542e-05,4.810269777846803e-07,8.890791233229223e-06,5.022664301005861e-07,1.154656262047915e-05,6.321521900007216e-07
56,2025-10-10 09:09:25,1.2319277205019574e-05,2.2761191218624114e-07,9.35709147542596e-06,4.2934009212353416e-07,1.0464027793144481e-05,4.547642712377034e-07
57,2025-10-10 09:10:30,1.3288587603632607e-05,3.046280153524661e-07,8.619642523965965e-06,4.3279870800606437e-07,1.1472951412905275e-05,5.85278528771382e-07
58,2025-10-10 09:11:35,1.3203124632710228e-05,2.551195437161615e-07,9.47533695461189e-06,4.360578730787054e-07,1.137142835405669e-05,6.441210528326553e-07
59,2025-10-10 09:12:40,1.5203949139896977e-05,3.2543006126609575e-07,9.396483924506427e-06,4.530478031070422e-07,1.0640362816616289e-05,4.509384998135325e-07
60,2025-10-10 09:13:46,1.4342354441199134e-05,3.820788387193317e-07,9.239142450212512e-06,3.9959851959721416e-07,1.2138010749618289e-05,7.468211488782454e-07
61,2025-10-10 09:14:51,1.4392982194300075e-05,2.6703520199061366e-07,1.0045464795993553e-05,4.647131388156848e-07,1.0927236706370635e-05,5.360096981969581e-07
62,2025-10-10 09:15:56,1.4731649973009908e-05,2.796956141015334e-07,1.0353412142283247e-05,4.498465430589655e-07,1.1702605607455396e-05,6.793602355132731e-07
63,2025-10-10 09:17:01,1.541209807776056e-05,2.5721436166448634e-07,9.376549367834386e-06,5.02593093546281e-07,1.1182451572055996e-05,5.609875039545143e-07
64,2025-10-10 09:18:06,1.5631237299418288e-05,3.034872349405451e-07,9.577909244606886e-06,4.680052320078358e-07,1.0789956552015312e-05,5.277185064672466e-07
65,2025-10-10 09:19:11,1.6989064260730657e-05,3.6591486159865184e-07,1.0277282353587935e-05,4.6363851453846456e-07,1.2232974319958956e-05,6.776013298020651e-07
66,2025-10-10 09:20:16,1.4113341880284125e-05,2.919126210562898e-07,8.929797362666747e-06,4.499353981137456e-07,9.98760644055352e-06,4.859096975596101e-07
67,2025-10-10 09:21:21,1.4336682807591927e-05,3.1999068338761523e-07,8.480054722870278e-06,4.3905841319896553e-07,1.064871752731733e-05,5.87373311149313e-07
68,2025-10-10 09:22:27,1.3289691512596846e-05,3.340445776640407e-07,8.313951843197387e-06,nan,1.0609620103574358e-05,5.490228748112598e-07
69,2025-10-10 09:23:30,1.4536139558485317e-05,3.1440757244723705e-07,9.078696408648668e-06,4.0030103928023435e-07,1.1066395957826103e-05,7.265471636721869e-07
70,2025-10-10 09:24:36,1.5131672568724497e-05,3.2710803105832783e-07,8.755314208741538e-06,4.6034186687502347e-07,1.197347736714427e-05,5.381636741528656e-07
71,2025-10-10 09:25:41,1.760281632368077e-05,3.2402674432114944e-07,8.918065706797762e-06,4.635763871019018e-07,1.167342535901561e-05,5.836446468850458e-07
72,2025-10-10 09:26:46,1.4086299696236537e-05,3.203968040356456e-07,9.241382335822834e-06,4.0702341436696257e-07,1.1159422585116374e-05,5.384168057418072e-07
73,2025-10-10 09:27:52,1.6488236846523563e-05,3.368699385781746e-07,9.85254653373957e-06,4.371066132121943e-07,1.0869597291351951e-05,5.684555913128308e-07
74,2025-10-10 09:28:57,1.6023047500368648e-05,3.8303107243107014e-07,9.099915672550196e-06,4.6986338715700757e-07,1.0042882435667977e-05,5.509118352372136e-07
75,2025-10-10 09:30:03,1.5766813674877866e-05,3.889322853650908e-07,9.199254770830834e-06,4.5275243933284444e-07,1.089951136656886e-05,5.985658278251569e-07
76,2025-10-10 09:31:08,1.5563647821847937e-05,3.139499978036782e-07,1.0460802099654387e-05,5.841857041485792e-07,1.1551671691645282e-05,5.251430776611509e-07
77,2025-10-10 09:32:13,1.4555369102664528e-05,3.5874956811884997e-07,8.85099662295552e-06,4.3965795806509047e-07,1.1344180289141192e-05,7.155472187503287e-07
78,2025-10-10 09:33:19,1.3792322604011531e-05,2.6809926819090303e-07,8.788466480558199e-06,5.339689945077877e-07,1.1146717339149959e-05,4.978083489778461e-07
79,2025-10-10 09:34:24,1.5647936021823128e-05,2.7937147734529336e-07,9.666913059591664e-06,4.379813899778241e-07,1.1266813225274674e-05,4.824770123452386e-07
80,2025-10-10 09:35:29,1.4915544209737064e-05,3.1548861172665905e-07,1.0342021627529618e-05,6.120872469471403e-07,1.2601044768523195e-05,5.817774541556428e-07
81,2025-10-10 09:36:35,1.3839409326532603e-05,3.227360538181926e-07,9.452499969864192e-06,5.084962343732193e-07,1.0668288092929856e-05,4.9254338315566e-07
82,2025-10-10 09:37:41,1.6277513259943532e-05,2.74997785200506e-07,1.0079624320535885e-05,6.097356182326527e-07,1.2137359058694841e-05,6.909419860481486e-07
83,2025-10-10 09:38:46,1.5685658507402778e-05,3.918399015565348e-07,9.266461663104408e-06,4.0267048140367795e-07,1.136736796536475e-05,5.488075983529914e-07
84,2025-10-10 09:39:52,1.5105952678062806e-05,3.1214707008341243e-07,8.7546456657428e-06,4.531049000060727e-07,1.1673749972684888e-05,6.412078457149451e-07
85,2025-10-10 09:40:58,1.4409102194079537e-05,3.4340789025890234e-07,9.779905919105047e-06,5.034915093875459e-07,1.0808392044703297e-05,5.78014496431636e-07
86,2025-10-10 09:42:03,1.572537870275781e-05,2.530516142019318e-07,9.829529071136989e-06,5.240530748652467e-07,1.2151446552532974e-05,5.190391301916828e-07
87,2025-10-10 09:43:09,1.6523160223824718e-05,2.8680850362747765e-07,9.577419088246941e-06,4.5303827975724744e-07,1.1707535491067844e-05,6.717833891580911e-07
88,2025-10-10 09:44:15,1.4194581045234855e-05,2.7447403988067104e-07,9.522178543885929e-06,4.389374622038023e-07,1.0950816784482953e-05,6.327017236163097e-07
89,2025-10-10 09:45:20,1.48560898338701e-05,2.817729433929733e-07,1.0059598569256423e-05,4.688157189646561e-07,1.1856993211933897e-05,5.943354816188372e-07
90,2025-10-10 09:46:26,1.7051397307676908e-05,3.318667550955573e-07,8.96932744143264e-06,4.2565358417752925e-07,1.0978292362073816e-05,6.085121860031729e-07
91,2025-10-10 09:47:32,1.488695914564353e-05,3.025017392352733e-07,9.243135486780574e-06,4.949412607859354e-07,1.131152365108079e-05,4.917920275990266e-07
92,2025-10-10 09:48:38,1.579306981280837e-05,3.9403955833006527e-07,9.481618560291949e-06,5.567181674823574e-07,1.1694467490386273e-05,6.307076321814651e-07
93,2025-10-10 09:49:44,1.3836274646017444e-05,3.6587027203677136e-07,8.98193950593651e-06,4.7186637216543715e-07,1.0096227869516028e-05,4.741722046284147e-07
94,2025-10-10 09:50:50,1.5254519192930971e-05,2.770058161196904e-07,1.0092515591031415e-05,5.395204710156405e-07,1.075275139772458e-05,5.151545914792874e-07
95,2025-10-10 09:51:56,1.526088427095118e-05,2.6753638819919626e-07,9.793672711033707e-06,4.776231203851533e-07,1.0843328969833976e-05,4.0010708691645976e-07
96,2025-10-10 09:53:02,1.2551643591596218e-05,2.423717027210757e-07,9.20933831349835e-06,5.106251039315772e-07,1.056560416112795e-05,5.053955482066174e-07
97,2025-10-10 09:54:08,1.1798595896950204e-05,2.360091756930081e-07,9.23307025391118e-06,5.656694153326859e-07,1.0173990077078088e-05,4.6826891559987644e-07
98,2025-10-10 09:55:14,1.520536965360364e-05,3.7435640613570385e-07,8.826063912614757e-06,4.745372533836444e-07,1.1717739613947842e-05,6.94494687672921e-07
99,2025-10-10 09:56:20,1.4695793702834692e-05,3.3362493247811615e-07,8.703075551785844e-06,4.7007296201916425e-07,1.0914414686924445e-05,5.61717685079537e-07
100,2025-10-10 09:57:25,1.586436044220818e-05,3.53652493839189e-07,9.143164063196707e-06,5.161766533808982e-07,1.11416409764864e-05,5.176048049876945e-07
