Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
50,2025-10-06 20:11:01,4.808933658351222e-05,1.7443418845625343e-06,1.77550195961107e-05,2.160141722290605e-06,4.733217713792648e-05,1.372061443903889e-05
51,2025-10-06 20:11:51,4.4513668939094586e-05,1.131375936265243e-06,1.5532292589215402e-05,1.695349536057134e-06,3.606677889478327e-05,8.860730441753984e-06
52,2025-10-06 20:12:40,5.0254340151489885e-05,1.6847656881917062e-06,1.749229892977766e-05,2.0182797039790125e-06,4.507020818889096e-05,1.262627316790172e-05
53,2025-10-06 20:13:30,4.428045600146646e-05,1.2093380406893016e-06,1.5791184753810583e-05,1.6514184449413153e-06,3.7861057118560026e-05,9.640220604581744e-06
54,2025-10-06 20:14:20,4.4146948803058805e-05,1.0226463176321777e-06,1.564224615702159e-05,1.9158347945066283e-06,3.735893600054219e-05,9.489440289292913e-06
55,2025-10-06 20:15:09,5.3002093132414885e-05,1.4645980200520535e-06,1.7191908277647272e-05,1.781244972963431e-06,3.895047931856688e-05,1.0577603296653944e-05
56,2025-10-06 20:15:59,5.0963945828153e-05,1.3331211247329789e-06,1.7076377059499492e-05,1.9768352056091607e-06,4.068055470018983e-05,1.2167570569424853e-05
57,2025-10-06 20:16:49,5.206191599116394e-05,1.4949748950993823e-06,1.5152478936908407e-05,1.7105171062810131e-06,3.4255045918696325e-05,8.016661179047758e-06
58,2025-10-06 20:17:39,5.181976072043959e-05,1.7504607327206153e-06,1.7833548677348432e-05,1.8623539906153704e-06,4.078245846028672e-05,1.1106709530346964e-05
59,2025-10-06 20:18:28,5.1695092457393343e-05,1.8748159633765663e-06,1.633375500098566e-05,1.7158580974615515e-06,3.163227355451603e-05,6.640130206541153e-06
60,2025-10-06 20:19:18,4.937165170626479e-05,1.5316360087521617e-06,1.6039007873835942e-05,1.8696627723267264e-06,3.8640255760169495e-05,9.954420874988111e-06
61,2025-10-06 20:20:08,5.103845085052683e-05,1.746489965280901e-06,1.7341676982196574e-05,1.7503713777405868e-06,4.087251419293558e-05,1.0594104688564863e-05
62,2025-10-06 20:20:58,4.258063038253823e-05,1.1924021630624085e-06,1.4625839265480778e-05,1.6761619224821194e-06,3.759606841891028e-05,8.601383470662406e-06
63,2025-10-06 20:21:47,4.421342201488265e-05,1.1775818108503305e-06,1.534007761949674e-05,1.7370479617162552e-06,3.523136223537726e-05,7.844195247287842e-06
64,2025-10-06 20:22:37,4.6747149916814834e-05,1.1276869194542431e-06,1.482803380059572e-05,1.505186252699775e-06,3.825878972696373e-05,8.872404770134085e-06
65,2025-10-06 20:23:27,2.88238817789388e-05,9.480074148502566e-07,1.0621137353172829e-05,1.3974851636175662e-06,2.887387493810678e-05,4.841006287554184e-06
66,2025-10-06 20:24:17,4.190300552076032e-05,1.1139639753656738e-06,1.48854845318791e-05,1.5104715748983422e-06,3.18280419930872e-05,5.98421684776628e-06
67,2025-10-06 20:25:06,4.692305132558694e-05,1.46485093212205e-06,1.57503949440585e-05,1.694895822002362e-06,3.66056259171188e-05,7.913466552003696e-06
68,2025-10-06 20:25:56,3.686834980731746e-05,1.0213791269293552e-06,1.2782576555236956e-05,1.5321597537580652e-06,3.659701375924307e-05,8.344894219552082e-06
69,2025-10-06 20:26:46,4.842643217028986e-05,1.2012828247604825e-06,1.5353095508485737e-05,1.5917127635702162e-06,3.9800962871705536e-05,9.827228844351332e-06
70,2025-10-06 20:27:36,5.1506933232525753e-05,1.4763017937542195e-06,1.835385559401104e-05,1.9896256722130905e-06,3.901099419767462e-05,1.101019706314831e-05
71,2025-10-06 20:28:26,4.719486501980619e-05,1.3841453298217429e-06,1.661540017594554e-05,1.5542691584898712e-06,4.064462528785562e-05,9.536565602918898e-06
72,2025-10-06 20:29:15,4.341765459270341e-05,1.373832107977048e-06,1.5643257370800967e-05,1.7435271551735482e-06,2.70958633166174e-05,5.637170400655138e-06
73,2025-10-06 20:30:05,3.8191711055679534e-05,1.2154156600917727e-06,1.4421213021309498e-05,1.5290712340061797e-06,3.333600035904105e-05,6.233919672652642e-06
74,2025-10-06 20:30:55,4.156901638285859e-05,9.82491125351189e-07,1.3686495678122412e-05,1.6424267822859942e-06,4.238764266917272e-05,9.558961191749465e-06
75,2025-10-06 20:31:45,4.7810057599795286e-05,1.331732537592592e-06,1.806556021466399e-05,1.8826403214485391e-06,4.333247629362269e-05,1.1259178429374234e-05
76,2025-10-06 20:32:35,4.283239897917568e-05,1.3012681426324151e-06,1.4061557268352232e-05,1.512598519253126e-06,3.6166895584166525e-05,8.399139871778246e-06
77,2025-10-06 20:33:24,4.438110041249388e-05,1.2220157828759388e-06,1.5261135890565214e-05,1.6599619845963029e-06,3.819138975491576e-05,9.603153945304252e-06
78,2025-10-06 20:34:14,4.394928426121325e-05,1.2389461631977076e-06,1.4412176787770292e-05,1.4239447323768427e-06,3.5673999307261894e-05,8.335765624164662e-06
79,2025-10-06 20:35:04,4.834020707389364e-05,1.025526975923854e-06,1.6226714098177553e-05,1.7570899512094797e-06,4.156876052707759e-05,1.0466639672091212e-05
80,2025-10-06 20:35:54,4.087267343044765e-05,1.0143526328965275e-06,1.5180866667519057e-05,1.5087090906481022e-06,3.05428692386478e-05,6.022728305635029e-06
81,2025-10-06 20:36:44,5.007879534746351e-05,1.423465641213613e-06,1.733256598090982e-05,1.6360331629689452e-06,3.457109725024665e-05,8.093342369438032e-06
82,2025-10-06 20:37:34,4.585308755689077e-05,1.2337044142153817e-06,1.7124598222340026e-05,1.711511475242556e-06,3.4122797237801095e-05,7.861313519583853e-06
83,2025-10-06 20:38:24,4.161414537584562e-05,1.1290116823175335e-06,1.476365075148145e-05,1.4075475055042331e-06,3.69290476847084e-05,7.238038493305834e-06
84,2025-10-06 20:39:14,4.7365481147698674e-05,1.4248289116970912e-06,1.7657671644188966e-05,1.97158975423384e-06,3.343211021467063e-05,7.820986036428062e-06
85,2025-10-06 20:40:05,4.225004792868248e-05,1.3878976974436713e-06,1.4551524242678582e-05,1.757486964089745e-06,3.30704978381835e-05,6.791999244745184e-06
86,2025-10-06 20:40:55,4.7026914725911695e-05,1.2102624063622824e-06,1.4719810606855788e-05,1.5768153988247753e-06,4.219534038885087e-05,1.1295973791182452e-05
87,2025-10-06 20:41:45,4.783661934015804e-05,1.312705471043127e-06,1.5846060781754545e-05,1.4950002861104451e-06,4.084208842058956e-05,1.0396223007719757e-05
88,2025-10-06 20:42:35,5.260882364899189e-05,1.7721242620655028e-06,1.7574602517500537e-05,1.7664294141693197e-06,4.053990870689361e-05,1.143822404795002e-05
89,2025-10-06 20:43:24,4.887300617317791e-05,1.2306924797918969e-06,1.7092693029852057e-05,1.7750879669762016e-06,4.282370990016382e-05,1.2294900222719444e-05
90,2025-10-06 20:44:14,4.861463556760093e-05,1.2111059214122117e-06,1.8733230706446943e-05,2.102089217945844e-06,4.208891084966915e-05,1.2388844365815349e-05
91,2025-10-06 20:45:04,4.855736713516024e-05,1.3701160436422198e-06,1.847323682180324e-05,2.0813905479649634e-06,4.20428617615709e-05,1.0353582798282938e-05
