Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
53,2025-10-03 17:51:04,2.887155009423381e-05,9.310103502605608e-07,1.8336316450540124e-05,2.093478314945884e-06,3.6319583911703646e-05,7.638813365288154e-06
54,2025-10-03 17:51:52,4.018678148320909e-05,1.08759479201774e-06,1.805535921550749e-05,1.8474340566038976e-06,3.990249096008647e-05,9.746759048156013e-06
55,2025-10-03 17:52:40,4.466315582329905e-05,1.275536359676903e-06,1.7893036923677386e-05,1.8542050260788543e-06,4.045659763907139e-05,1.0155159328287177e-05
56,2025-10-03 17:53:28,3.793016253816894e-05,1.0218667791715646e-06,1.8862772903860403e-05,2.060650020923483e-06,4.0653758988318245e-05,1.0061798823349108e-05
57,2025-10-03 17:54:16,3.936290133599307e-05,1.138417777519609e-06,2.019188714874609e-05,2.1398774913350043e-06,4.679767906479171e-05,1.3094090998753658e-05
58,2025-10-03 17:55:03,2.9052672291030035e-05,5.542331202107252e-07,1.819546949288764e-05,2.1861408600502533e-06,4.280753980001606e-05,8.674953607432238e-06
59,2025-10-03 17:55:51,3.845005928537759e-05,1.1270365734401926e-06,1.912828547334655e-05,1.939819229978807e-06,4.569624784878101e-05,1.3251517015596057e-05
60,2025-10-03 17:56:38,4.246658059581243e-05,1.1690630820288684e-06,1.9560144057573225e-05,2.002533477017781e-06,3.985568881503809e-05,9.796382090605772e-06
61,2025-10-03 17:57:26,4.246950167008379e-05,1.1971207497764062e-06,1.897271305084658e-05,2.128381634807913e-06,3.661219751349698e-05,8.482115676373595e-06
62,2025-10-03 17:58:14,3.476222381992855e-05,7.980368875317563e-07,1.8620221956089367e-05,2.112313846595976e-06,3.598909628044211e-05,7.297737443968233e-06
63,2025-10-03 17:59:01,4.006504719566984e-05,9.668964053697504e-07,1.947396342272256e-05,1.95349910570843e-06,4.3287031492367234e-05,1.135589421367264e-05
64,2025-10-03 17:59:49,2.967160964728599e-05,6.515627264278065e-07,1.8404691775275595e-05,2.169065412017141e-06,4.653281507494e-05,1.2401243058102196e-05
65,2025-10-03 18:00:36,3.3353285309623004e-05,8.04586843384577e-07,1.730306870384446e-05,2.037261743874952e-06,3.731650557670108e-05,8.706110215965351e-06
66,2025-10-03 18:01:23,3.282403397908418e-05,7.636595939371014e-07,1.9613010932451047e-05,2.4577071336185044e-06,3.629499928647917e-05,6.716595628124664e-06
67,2025-10-03 18:02:10,3.830472673027607e-05,1.1913380586686573e-06,1.8090194452646813e-05,2.0552795231300145e-06,4.1417223120454594e-05,1.0443230259410747e-05
68,2025-10-03 18:02:58,3.448188148591491e-05,7.679951686907941e-07,1.7700089097072436e-05,2.015055649339604e-06,3.331915626758608e-05,6.112796045541719e-06
69,2025-10-03 18:03:46,3.812556139615175e-05,9.192679993212588e-07,1.851273529429598e-05,2.327326815210604e-06,3.550540887453657e-05,7.446734355582136e-06
70,2025-10-03 18:04:33,4.843539817556142e-05,1.3318194157955294e-06,2.00167937010054e-05,1.982429658443429e-06,4.845042044432368e-05,1.393382103224438e-05
71,2025-10-03 18:05:20,3.351663577944031e-05,8.101777777177154e-07,1.7786069044456454e-05,2.082790674933016e-06,3.734544591482703e-05,7.311732204199682e-06
72,2025-10-03 18:06:07,4.44749641115294e-05,1.3994637435278563e-06,1.7375296028410148e-05,1.9121863904842064e-06,4.6983367994135605e-05,1.2099556442461328e-05
73,2025-10-03 18:06:54,4.101487368624035e-05,1.3166900196709917e-06,1.7837209627780126e-05,1.838706636650636e-06,4.566705911357438e-05,1.307992201722739e-05
74,2025-10-03 18:07:41,3.8983927212354885e-05,9.86414522777639e-07,1.6507318589153996e-05,1.8151081235717493e-06,4.301771196879578e-05,1.0914770187242227e-05
