Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
71.0,2025-10-04 17:04:42,4.242821472022485e-05,1.268253652688164e-06,1.7512302358246856e-05,2.003206220794579e-06,4.649571454584667e-05,1.356425999087183e-05
72.0,2025-10-04 17:05:30,4.220076481753488e-05,1.3322713910477185e-06,1.7319434249651877e-05,1.7698643381405168e-06,4.141427398063336e-05,1.119293961813508e-05
73.0,2025-10-04 17:06:18,3.938735802666571e-05,1.011821612287156e-06,1.922069053672537e-05,2.203602672789604e-06,4.2821555525929256e-05,1.1536203004406895e-05
74.0,2025-10-04 17:07:09,4.0498954237522256e-05,1.0778345833436246e-06,1.5836205611075016e-05,1.844898954474517e-06,4.1633973837384985e-05,9.555378705574267e-06
75.0,2025-10-04 17:07:57,4.4997095945742416e-05,1.2789953266851615e-06,1.784221234246708e-05,1.98681636853108e-06,3.478216327779116e-05,7.387165994871338e-06
76.0,2025-10-04 17:08:46,3.8878212918147526e-05,9.057209514027788e-07,1.5914334335009883e-05,1.6539230162783782e-06,3.891906618802565e-05,8.798364911699718e-06
77.0,2025-10-04 17:09:35,4.786229472397707e-05,1.3320534024162378e-06,1.7409935267442833e-05,2.104687059937684e-06,4.25276991551371e-05,1.1628655318259938e-05
78.0,2025-10-04 17:10:23,4.335846004943633e-05,1.1021266975477463e-06,1.580794766753435e-05,1.8561742012895635e-06,3.577852824676597e-05,8.036015107208155e-06
79.0,2025-10-04 17:11:12,4.3668688799680666e-05,1.188793226843806e-06,1.6358199143473584e-05,1.7227924510384588e-06,4.543613189178508e-05,1.1486960954504756e-05
80.0,2025-10-04 17:12:01,4.678827683979314e-05,1.3671210237778064e-06,1.750413560763775e-05,1.819599932960664e-06,4.071597572874453e-05,1.1750273376816945e-05
81.0,2025-10-04 17:12:51,4.107615298343248e-05,1.1513510370261634e-06,1.7332053585450424e-05,2.02921361633645e-06,3.9342984011980775e-05,1.0303798745425042e-05
82.0,2025-10-04 17:13:40,4.198485786588435e-05,1.13563864610102e-06,9.847833353449076e-06,1.2710693395196482e-06,4.167948382916009e-05,9.351902886677011e-06
83.0,2025-10-04 17:14:29,3.938912691325847e-05,1.168353561790642e-06,1.5952082553338798e-05,1.8334410720771336e-06,4.0009330498635975e-05,9.667585415800913e-06
84.0,2025-10-04 17:15:18,4.4656951989630045e-05,1.4282005222117008e-06,1.629613249876094e-05,1.7215670498024563e-06,4.689961630832684e-05,1.3292962840963916e-05
85.0,2025-10-04 17:16:07,4.555093971814195e-05,1.0021209333283457e-06,1.7222168442243557e-05,1.8553373347531908e-06,4.557748117561822e-05,1.1519700276150196e-05
86.0,2025-10-04 17:16:55,4.801969223722225e-05,1.6216495156396232e-06,1.6606706295219098e-05,1.7387845571778369e-06,4.112131623013049e-05,1.0784348110328615e-05
87.0,2025-10-04 17:17:44,4.747906875635088e-05,1.204913298120793e-06,1.590603333290197e-05,1.68880328255695e-06,4.3011833034345415e-05,1.20580970990544e-05
88.0,2025-10-04 17:18:34,4.300901173537319e-05,1.1031170871752284e-06,1.6012607047644067e-05,1.613450469660475e-06,4.021673273402193e-05,1.0017301595825704e-05
89.0,2025-10-04 17:19:23,5.203021977306932e-05,1.8370909332166295e-06,1.6773234611910937e-05,1.8264818079275855e-06,4.189171587332119e-05,1.207625716789798e-05
90.0,2025-10-04 17:20:11,4.606281905283893e-05,1.4526169095910106e-06,1.735819420933815e-05,1.8669564984407524e-06,3.549119124479638e-05,8.774462286038129e-06
91.0,2025-10-04 17:21:00,4.319733738356035e-05,1.2642550824639043e-06,1.5213331006735942e-05,1.686998905353735e-06,3.916090959310559e-05,9.562772538844185e-06
92.0,2025-10-04 17:21:49,4.3290895015202224e-05,1.2449801671993796e-06,1.964236356344351e-05,2.1117963003995674e-06,4.989653257103655e-05,1.5613191878432845e-05
